1.0	732.3333333333334
100.0	731.0
1001.0	1610.0
1002.0	956.5
1003.0	641.0
1004.0	1632.3333333333333
1005.0	1776.5
1006.0	614.0
1007.0	1944.5
1008.0	1771.6666666666667
1009.0	1626.5
101.0	1027.0
1010.0	1560.8
1011.0	1180.25
1013.0	1129.0
1014.0	1752.3333333333333
1015.0	1006.0
1016.0	1355.0
1018.0	1387.5
102.0	996.3333333333334
1020.0	1058.5
1021.0	559.0
1022.0	1214.5
1023.0	1945.0
1024.0	1546.5
1026.0	1711.0
1029.0	1537.0
1030.0	1559.75
1032.0	1282.4
1035.0	1128.0
1036.0	1368.0
1037.0	1625.0
1038.0	1309.0
1039.0	1193.75
104.0	556.0
1040.0	1218.0
1041.0	1254.0
1042.0	1800.0
1044.0	1179.0
1045.0	1231.0
1046.0	1437.3333333333333
1048.0	1244.5
1050.0	942.3333333333334
1051.0	1776.6666666666667
1052.0	2042.0
1053.0	859.0
1054.0	832.6666666666666
1055.0	1553.3333333333333
1056.0	1479.5
1057.0	1056.5
1058.0	1005.25
1059.0	1058.0
106.0	1507.25
1060.0	1955.0
1061.0	1288.0
1062.0	1074.0
1063.0	894.0
1064.0	2238.0
1065.0	1336.6666666666667
1066.0	906.0
1067.0	1426.0
1068.0	928.3333333333334
1069.0	1695.0
107.0	553.0
1070.0	824.0
1071.0	1194.0
1072.0	1169.5
1073.0	855.75
1074.0	1875.0
1076.0	1289.3333333333333
1079.0	953.0
108.0	1238.0
1080.0	920.0
1081.0	1104.6666666666667
1082.0	1772.0
1083.0	1474.75
1084.0	1790.2
1085.0	1861.5
1086.0	1355.0
1087.0	1364.5
1088.0	1375.0
109.0	1184.0
1091.0	1251.3333333333333
1092.0	1141.0
1093.0	879.3333333333334
1094.0	1168.0
1095.0	1327.0
1096.0	735.5
1097.0	1462.5
1098.0	989.5
1099.0	1338.0
11.0	996.0
110.0	1171.0
1100.0	1565.5
1101.0	1035.75
1102.0	1345.25
1103.0	1566.0
1104.0	1809.0
1105.0	1575.5
1106.0	913.25
1107.0	1482.0
1108.0	1063.0
1109.0	1727.0
1110.0	827.0
1111.0	868.6666666666666
1112.0	921.6666666666666
1113.0	651.0
1114.0	15.0
1115.0	1698.8333333333333
1116.0	898.75
1117.0	989.6666666666666
1118.0	1305.0
1119.0	1751.0
112.0	848.0
1121.0	1011.6
1123.0	1225.3333333333333
1124.0	1806.0
1125.0	962.5
1127.0	1597.6666666666667
1128.0	1217.5
1129.0	713.0
1131.0	1870.3333333333333
1132.0	1285.5
1133.0	2120.0
1135.0	1785.5
1136.0	1146.0
1138.0	753.0
1139.0	559.0
114.0	1244.6666666666667
1141.0	1370.0
1142.0	1108.3333333333333
1143.0	731.0
1144.0	2036.0
1145.0	1261.75
1146.0	1213.3333333333333
1147.0	1799.8
1148.0	1331.0
1149.0	1025.0
115.0	637.0
1150.0	1587.75
1152.0	1867.0
1153.0	1083.8
1154.0	2164.5
1155.0	1207.0
1156.0	1247.0
1157.0	1727.0
1158.0	1005.25
1159.0	1298.5
1160.0	1083.0
1161.0	2322.0
1162.0	107.5
1163.0	1055.3333333333333
1164.0	1375.75
1165.0	1905.3333333333333
1166.0	1032.0
1167.0	1633.0
1168.0	1310.5
1169.0	2136.0
1170.0	1687.5
1171.0	1249.0
1172.0	1460.6666666666667
1173.0	1614.3333333333333
1175.0	983.5
1176.0	1801.0
1177.0	1253.0
1178.0	1031.4
1179.0	1719.0
118.0	546.0
1180.0	1205.0
1181.0	753.0
1182.0	1363.75
1183.0	960.0
1184.0	457.0
1185.0	709.0
1186.0	1389.5
1187.0	1758.0
1188.0	1387.5
1189.0	1547.0
119.0	1218.0
1190.0	2128.0
1191.0	1738.0
1193.0	1304.3333333333333
1194.0	1041.6666666666667
1195.0	1105.0
1196.0	1233.6666666666667
1197.0	875.6666666666666
1198.0	1722.0
1199.0	1875.5
12.0	1210.0
1200.0	1577.5
1202.0	1590.0
1204.0	954.8333333333334
1205.0	1301.0
1206.0	1130.0
1207.0	1932.0
1208.0	1424.6666666666667
1209.0	1366.0
121.0	834.0
1211.0	735.5
1214.0	1603.0
1216.0	804.6
1217.0	1441.25
1218.0	617.5
1219.0	1360.3333333333333
1220.0	1371.7777777777778
1221.0	1951.0
1222.0	1347.0
1223.0	1532.8333333333333
1224.0	1298.6666666666667
1225.0	1111.25
1226.0	1440.5
1227.0	944.0
1228.0	1206.25
1229.0	966.5
1230.0	2013.0
1231.0	617.0
1232.0	1645.0
1233.0	1622.5714285714287
1234.0	852.0
1235.0	1258.2
1236.0	812.0
1237.0	1328.6666666666667
1238.0	1116.2
1239.0	1233.2
124.0	665.6666666666666
1240.0	1212.0
1241.0	1143.0
1244.0	716.0
1245.0	1051.0
1246.0	800.0
1248.0	1515.0
1249.0	1125.0
125.0	1201.0
1250.0	1406.0
1251.0	672.0
1252.0	957.0
1253.0	1329.0
1254.0	1636.6666666666667
1255.0	915.5
1256.0	1442.0
1257.0	1495.5
1259.0	1492.0
126.0	1778.3333333333333
1260.0	1269.1666666666667
1261.0	1516.0
1262.0	1325.5
1263.0	1321.0
1264.0	723.0
1265.0	1090.3333333333333
1267.0	1498.25
1268.0	1976.0
1269.0	1894.25
127.0	1145.0
1270.0	807.0
1271.0	1321.5
1273.0	700.0
1274.0	1299.2
1275.0	1750.0
1276.0	906.5
1277.0	1777.5
1279.0	1644.0
128.0	2276.5
1280.0	1848.5
1281.0	1057.3333333333333
1282.0	1063.3333333333333
1283.0	607.0
1284.0	1113.0
1285.0	771.0
1286.0	1515.5
1287.0	1138.6
1288.0	1448.0
1289.0	1434.5
129.0	706.0
1290.0	1746.0
1291.0	1603.0
1292.0	1001.0
1293.0	1333.75
1294.0	982.5
1295.0	1454.75
1296.0	645.0
1297.0	1538.4
1298.0	1366.75
1299.0	1161.8333333333333
130.0	1285.5
1300.0	1338.0
1301.0	1246.3333333333333
1302.0	1845.0
1303.0	1366.6666666666667
1304.0	1000.0
1305.0	1790.4
1306.0	1119.142857142857
1307.0	1616.0
1308.0	2217.5
1309.0	1310.3333333333333
131.0	1332.0
1310.0	1707.5
1311.0	914.3333333333334
1312.0	554.0
1314.0	2106.0
1315.0	1334.0
1316.0	997.5
1317.0	1340.0
1318.0	1258.6666666666667
1319.0	1836.6666666666667
1320.0	701.0
1322.0	1648.0
1323.0	1262.0
1324.0	1336.6
1325.0	2081.0
1326.0	1003.3333333333334
1327.0	1286.3333333333333
1328.0	1746.2
1329.0	1399.0
1330.0	1653.0
1333.0	1529.3333333333333
1334.0	1126.5
1335.0	2249.0
1336.0	2100.0
1337.0	1281.5
1338.0	1350.2
1339.0	1284.0
134.0	1501.3333333333333
1340.0	742.2
1341.0	1270.8
1342.0	1176.0
1344.0	759.6666666666666
1345.0	2352.0
1346.0	1722.0
1347.0	791.6
1348.0	812.0
1349.0	1514.0
135.0	1954.0
1350.0	1301.5
1351.0	1914.3333333333333
1352.0	1759.0
1353.0	1439.5
1354.0	1699.0
1356.0	1556.6666666666667
1357.0	1946.0
1358.0	1462.5
136.0	629.0
1360.0	516.0
1361.0	1068.0
1362.0	1039.0
1363.0	1460.0
1365.0	1305.75
1366.0	1657.0
1368.0	1641.6
1369.0	1420.0
1370.0	1740.0
1371.0	978.25
1372.0	1070.5
1373.0	1260.75
1374.0	1405.6666666666667
1375.0	1004.2857142857143
1376.0	733.0
1378.0	694.75
138.0	1334.0
1380.0	1244.5
1381.0	1497.5
1382.0	1222.5
1384.0	2356.0
1385.0	822.0
1386.0	1778.0
1387.0	859.0
1388.0	1291.0
1389.0	1528.0
139.0	724.0
1390.0	747.0
1391.0	1479.0
1392.0	1029.5
1393.0	966.3333333333334
1394.0	1255.5
1395.0	808.3333333333334
1396.0	1402.5714285714287
1397.0	1587.0
1398.0	1985.5
1399.0	1402.0
14.0	1144.0
140.0	1882.5
1400.0	1373.5
1401.0	1916.6666666666667
1402.0	871.25
1403.0	2175.5
1404.0	1466.0
1406.0	1247.0
1407.0	1824.0
1408.0	1211.0
141.0	1800.0
1410.0	953.6666666666666
1411.0	1298.5
1412.0	717.5
1413.0	1575.3333333333333
1414.0	1238.1666666666667
1415.0	920.5
1416.0	1388.0
1418.0	652.0
1419.0	1119.0
1420.0	1716.3333333333333
1421.0	598.0
1422.0	1663.75
1423.0	1507.25
1424.0	1317.0
1425.0	586.5
1426.0	1059.2
1427.0	1143.0
1428.0	1310.0
1429.0	798.6666666666666
143.0	1386.0
1430.0	1248.0
1431.0	1386.5
1432.0	1616.0
1433.0	709.0
1434.0	1409.0
1436.0	1418.5
1437.0	826.0
1438.0	1168.6666666666667
1439.0	1671.0
144.0	723.0
1440.0	1183.3333333333333
1441.0	1319.0
1442.0	1311.5
1443.0	979.0
1446.0	1144.0
1447.0	965.0
1448.0	1369.8333333333333
1449.0	1140.5
145.0	755.0
1450.0	742.0
1451.0	1177.8
1452.0	1459.6
1453.0	1381.0
1454.0	1428.0
1456.0	1189.0
1457.0	1440.0
1458.0	1531.0
1459.0	1409.0
146.0	1626.0
1460.0	1441.0
1461.0	1818.0
1462.0	629.0
1463.0	1020.6666666666666
1464.0	734.0
1465.0	1210.3333333333333
1467.0	1676.0
1468.0	1850.5
1469.0	1503.3333333333333
147.0	1286.0
1470.0	1528.6
1471.0	1916.0
1472.0	923.6
1473.0	1479.25
1474.0	1548.0
1475.0	553.0
1477.0	1545.0
1479.0	1803.0
148.0	1633.0
1480.0	1265.0
1481.0	1036.0
1482.0	1104.6666666666667
1483.0	1748.5
1484.0	1624.6666666666667
1485.0	1433.6666666666667
1486.0	1174.0
1487.0	1409.6
1488.0	1299.5
1489.0	2000.0
1490.0	759.0
1491.0	1341.0
1492.0	804.0
1493.0	899.5
1494.0	1245.2
1495.0	1306.75
1497.0	1565.25
1498.0	1130.3333333333333
1499.0	881.0
15.0	1157.0
1500.0	1501.0
1501.0	1361.6666666666667
1502.0	1807.6666666666667
1503.0	923.8
1504.0	1437.8
1505.0	998.0
1506.0	806.0
1507.0	2049.0
1508.0	558.0
1509.0	1523.0
1510.0	1528.5
1511.0	1584.0
1513.0	1100.0
1514.0	1529.75
1515.0	1049.0
1516.0	1628.0
1517.0	1135.75
1518.0	1490.5
1519.0	1239.3333333333333
152.0	1272.5
1520.0	1309.0
1521.0	2131.0
1522.0	1478.3333333333333
1523.0	503.0
1524.0	1057.75
1525.0	1561.5
1526.0	1036.0
1527.0	1586.0
1528.0	729.3333333333334
1529.0	1461.4
1530.0	1767.0
1531.0	1436.0
1532.0	1247.0
1533.0	1559.0
1534.0	1249.6666666666667
1536.0	523.0
1537.0	651.0
1538.0	1746.0
1539.0	1301.6666666666667
1540.0	1093.0
1541.0	2035.0
1542.0	624.25
1544.0	943.5
1545.0	1142.0
1547.0	1347.6666666666667
1548.0	991.3333333333334
155.0	1835.0
1550.0	1629.0
1551.0	1415.2
1552.0	1373.2
1553.0	982.3333333333334
1554.0	1330.5
1555.0	883.5
1556.0	943.0
1557.0	946.0
1558.0	750.0
1559.0	1407.75
1560.0	579.0
1561.0	788.0
1562.0	1119.5
1563.0	1307.3333333333333
1564.0	1427.3333333333333
1565.0	1224.0
1566.0	1850.5
1567.0	700.0
1568.0	1325.0
1569.0	1710.6
157.0	1205.0
1570.0	1541.5
1572.0	1818.5
1573.0	2127.0
1574.0	990.5
1575.0	1046.3333333333333
1576.0	1587.6
1577.0	1558.0
1578.0	1806.3333333333333
158.0	1138.0
1580.0	1008.0
1581.0	1396.6666666666667
1582.0	1436.0
1583.0	658.0
1584.0	1620.0
1585.0	961.3333333333334
1586.0	1379.3333333333333
1587.0	1780.0
1588.0	1973.5
1589.0	1386.3333333333333
1590.0	806.0
1592.0	1394.25
1593.0	1088.0
1594.0	2003.0
1595.0	1385.0
1596.0	1144.0
1598.0	1445.0
1599.0	2035.0
16.0	1159.0
1600.0	1338.3333333333333
1601.0	1426.3333333333333
1602.0	907.0
1603.0	1385.0
1604.0	1370.0
1605.0	1686.0
1606.0	1205.0
1607.0	1090.0
1608.0	1156.6666666666667
1609.0	1346.5
161.0	526.0
1610.0	747.3333333333334
1611.0	995.0
1612.0	522.0
1613.0	1483.0
1614.0	690.5
1615.0	1606.0
1616.0	999.0
1617.0	1056.7142857142858
1618.0	2237.0
162.0	458.0
1620.0	1540.0
1621.0	922.0
1622.0	1290.0
1623.0	1277.5
1625.0	1336.0
1626.0	1721.5
1627.0	1098.5
1628.0	678.0
1629.0	1419.0
163.0	866.0
1631.0	1053.0
1632.0	1834.5
1633.0	2141.0
1634.0	1626.0
1635.0	865.75
1636.0	1240.5
1637.0	1313.0
1638.0	1540.0
1639.0	1622.3333333333333
164.0	1191.0
1640.0	1933.0
1641.0	1104.0
1642.0	1456.3333333333333
1643.0	944.0
1644.0	1061.25
1645.0	1236.8333333333333
1646.0	1238.0
1648.0	702.0
1649.0	1277.0
165.0	1432.0
1650.0	1306.0
1651.0	1329.0
1652.0	1492.0
1653.0	1337.0
1654.0	1381.5
1655.0	805.0
1657.0	607.0
1658.0	1113.6666666666667
1659.0	1393.0
166.0	2138.0
1660.0	1461.1666666666667
1661.0	819.0
1662.0	1109.3333333333333
1663.0	1820.0
1664.0	822.5
1665.0	1106.5
1666.0	831.0
1667.0	799.0
1668.0	933.0
1669.0	1373.75
167.0	1845.0
1670.0	1076.6666666666667
1671.0	602.0
1672.0	852.0
1673.0	1068.0
1674.0	970.5
1675.0	1343.0
1676.0	1270.8
1677.0	1559.3333333333333
1678.0	1101.0
1679.0	1689.0
168.0	1449.0
1680.0	1308.0
1681.0	1223.5
1682.0	1455.2
1683.0	1435.75
1684.0	892.5
1685.0	1411.0
1686.0	1394.0
1687.0	1110.0
1688.0	1623.0
1689.0	992.5
169.0	1775.0
1690.0	1407.5
1691.0	1112.0
1692.0	1343.0
1693.0	1401.0
1694.0	1054.0
1695.0	1818.0
1696.0	1704.0
1697.0	1143.0
1698.0	1529.5
1699.0	1005.0
1700.0	1791.3333333333333
1701.0	1030.4
1702.0	1140.6666666666667
1703.0	1374.0
1704.0	1058.3333333333333
1705.0	1785.5
1706.0	761.0
1708.0	1526.6666666666667
171.0	700.6
1710.0	804.0
1711.0	1673.2
1712.0	920.0
1713.0	1338.3333333333333
1714.0	874.5
1715.0	1503.0
1716.0	1158.5
1717.0	549.0
1718.0	1956.5
1719.0	1425.5
172.0	655.0
1720.0	1342.0
1721.0	1227.5
1722.0	1240.0
1723.0	544.0
1724.0	1630.0
1725.0	1456.25
1726.0	1682.0
1728.0	1176.75
1729.0	1240.3333333333333
173.0	648.0
1730.0	2165.0
1731.0	659.0
1732.0	1173.0
1733.0	1674.0
1734.0	1092.6666666666667
1735.0	1501.25
1736.0	1410.0
1737.0	1355.25
1738.0	2266.0
1739.0	1677.0
174.0	822.0
1740.0	1475.5
1741.0	948.0
1742.0	1555.0
1743.0	1134.6666666666667
1746.0	2244.0
1747.0	1790.5
1748.0	1615.5
1749.0	1869.0
1751.0	2218.0
1753.0	1205.0
1754.0	1174.0
1755.0	929.5
1757.0	1158.3333333333333
1758.0	1920.0
1761.0	1657.0
1762.0	1740.0
1763.0	1079.5
1764.0	1181.0
1766.0	1651.0
1767.0	1252.0
1768.0	1095.3333333333333
1769.0	1934.3333333333333
1770.0	1106.6666666666667
1771.0	1816.0
1772.0	1373.0
1773.0	1635.0
1774.0	1826.0
1775.0	1670.5
1776.0	1937.0
1777.0	1431.0
1778.0	720.0
1779.0	1171.0
1780.0	1349.0
1781.0	1201.5
1782.0	1784.0
1783.0	1635.6666666666667
1786.0	1883.6666666666667
1787.0	2146.0
1788.0	1400.0
1789.0	1207.3333333333333
179.0	818.0
1790.0	1288.3333333333333
1791.0	1463.3333333333333
1792.0	1709.6666666666667
1793.0	1324.0
1796.0	1388.0
1797.0	1733.5
1798.0	1064.8
1799.0	1431.6666666666667
18.0	1233.1666666666667
1801.0	1733.0
1802.0	1329.5
1803.0	1519.0
1804.0	1827.0
1805.0	1045.0
1806.0	703.0
1807.0	1440.3333333333333
1808.0	2103.0
181.0	1092.0
1810.0	1603.0
1811.0	943.5
1812.0	1111.0
1813.0	1541.0
1814.0	1526.0
1815.0	557.0
1816.0	943.0
1819.0	1027.0
182.0	53.0
1821.0	1033.0
1822.0	1654.0
1823.0	357.0
1824.0	1095.0
1826.0	2001.0
1827.0	1349.0
1828.0	1105.5
1829.0	2232.0
183.0	838.0
1830.0	1335.0
1832.0	1618.0
1833.0	1448.0
1834.0	1321.5
1836.0	1278.5
1837.0	1539.0
1839.0	947.6666666666666
184.0	1113.6666666666667
1840.0	2141.0
1841.0	1510.0
1842.0	1965.3333333333333
1843.0	2009.0
1844.0	1366.0
1846.0	625.0
1847.0	793.0
1848.0	1300.0
1849.0	2203.0
185.0	627.0
1850.0	672.0
1851.0	1140.5
1853.0	1931.0
1854.0	734.0
1855.0	1308.0
1857.0	1737.3333333333333
1858.0	1339.0
1859.0	1075.6666666666667
1860.0	1408.5
1862.0	1012.0
1863.0	1629.0
1864.0	1142.5
1865.0	1010.6666666666666
1866.0	796.6666666666666
1869.0	1226.0
187.0	1321.0
1871.0	1035.0
1872.0	1509.75
1873.0	1331.0
1875.0	2134.0
1876.0	1703.6666666666667
1877.0	1116.5
1878.0	1402.8333333333333
188.0	931.6666666666666
1880.0	1398.4
1881.0	816.5
1882.0	1287.6666666666667
1883.0	745.0
1884.0	701.0
1885.0	726.0
1886.0	2249.0
1887.0	1173.0
1888.0	1928.0
1889.0	1000.0
189.0	1029.2
1890.0	1052.25
1891.0	1256.3333333333333
1893.0	2044.0
1895.0	959.0
1896.0	1195.0
1898.0	1030.0
19.0	1166.0
190.0	1050.0
1900.0	1840.0
1901.0	1755.0
1902.0	763.75
1904.0	1678.0
1905.0	1509.3333333333333
1906.0	858.0
1907.0	1700.3333333333333
1908.0	973.0
1909.0	606.0
191.0	1936.0
1911.0	786.0
1912.0	1238.0
1913.0	1455.0
1914.0	1676.8
1915.0	1253.8333333333333
1916.0	1269.0
1917.0	1036.0
1918.0	716.0
1919.0	1404.75
192.0	1890.0
1920.0	948.0
1921.0	1119.0
1922.0	1738.6666666666667
1923.0	1307.75
1924.0	1230.0
1925.0	1826.0
1926.0	1612.0
1927.0	1076.0
1928.0	1639.0
1929.0	1132.5
193.0	678.5
1930.0	1776.0
1931.0	1392.0
1934.0	804.0
1935.0	1355.6
1936.0	1276.3333333333333
1937.0	2126.0
1938.0	1249.0
1939.0	1915.0
194.0	645.0
1941.0	1325.5
1942.0	1828.25
1944.0	1739.0
1945.0	1913.0
1946.0	1484.6666666666667
1947.0	1250.0
1949.0	1136.3333333333333
195.0	1019.5
1950.0	1224.0
1951.0	1549.0
1952.0	1103.75
1953.0	1496.5
1954.0	1263.25
1955.0	948.0
1956.0	540.0
1957.0	1226.5
1958.0	624.0
1959.0	1029.0
196.0	1230.6666666666667
1960.0	683.6666666666666
1961.0	1344.0
1962.0	1255.0
1964.0	1523.0
1966.0	653.3333333333334
1967.0	1324.0
1968.0	929.0
1969.0	1533.0
197.0	1493.0
1970.0	1524.0
1971.0	1334.0
1972.0	1604.3333333333333
1974.0	1258.6666666666667
1976.0	1280.0
1977.0	727.5
1978.0	1452.0
1979.0	873.3333333333334
198.0	1067.1666666666667
1980.0	1828.0
1981.0	1100.0
1983.0	1304.0
1984.0	1531.0
1986.0	1032.5
1987.0	1517.0
1988.0	1032.5
1989.0	1669.6666666666667
1990.0	1909.75
1991.0	1811.0
1992.0	1209.2
1995.0	2327.0
1996.0	1501.0
1997.0	456.0
1999.0	1703.0
2.0	924.4
20.0	1426.0
200.0	1437.5
2000.0	1805.0
2001.0	1304.0
2002.0	1665.3333333333333
2003.0	1378.5
2004.0	1110.0
2005.0	1184.0
2006.0	1516.0
2007.0	583.0
2008.0	704.0
2009.0	1447.0
201.0	875.0
2010.0	1318.3333333333333
2011.0	1408.75
2012.0	1687.4
2013.0	1352.8
2014.0	1340.25
2015.0	1546.0
2016.0	1384.0
2017.0	1589.6666666666667
2018.0	1956.0
202.0	956.0
2020.0	1582.75
2021.0	1027.6666666666667
2022.0	1558.0
2023.0	658.0
2024.0	1375.6666666666667
2025.0	1386.6
2026.0	1253.0
2027.0	1435.6666666666667
2028.0	1141.0
2029.0	934.8
203.0	1123.5
2030.0	1163.4
2031.0	1713.5
2033.0	1714.0
2034.0	1716.6666666666667
2036.0	1841.0
2037.0	1890.3333333333333
2038.0	1385.3333333333333
2039.0	844.5
204.0	1151.5
2040.0	1007.0
2042.0	853.6
2043.0	1000.0
2044.0	1316.0
2045.0	1035.6
2046.0	1348.5
2047.0	1455.75
2048.0	1943.5
2049.0	1391.0
205.0	1211.0
2050.0	1341.8333333333333
2051.0	1117.0
2052.0	1105.0
2053.0	982.5
2054.0	1814.8
2055.0	1221.3333333333333
2056.0	1950.0
2057.0	647.0
2058.0	1178.5
2059.0	1384.75
2060.0	1934.0
2061.0	1686.0
2062.0	1426.0
2063.0	824.3333333333334
2064.0	657.0
2066.0	1320.0
2067.0	1379.5
2068.0	1638.3333333333333
207.0	2041.0
2070.0	1290.0
2071.0	1521.25
2072.0	1045.0
2073.0	1117.3333333333333
2075.0	1734.0
2076.0	2013.0
2077.0	1912.0
2078.0	1810.0
2079.0	903.0
208.0	1372.3333333333333
2080.0	1273.5
2081.0	1843.0
2082.0	1625.3333333333333
