AA	21.99340175953079
F9	18.86111111111111
B6	17.587878787878786
OH	16.681388012618296
NK	13.86039886039886
OO	12.923507462686567
G4	12.841176470588236
UA	12.733855185909981
WN	12.162837162837162
9E	10.615384615384615
DL	10.15793103448276
MQ	8.446650124069478
AS	5.4875
HA	1.8404255319148937
YX	1.7920560747663552
